TUBGCP5 (114791),TUBGCP5
TUBGCP6 (85378),TUBGCP6
TUFM (7284),TUFM
TUT1 (64852),TUT1
TXN (7295),TXN
TXNDC9 (10190),TXNDC9
TXNL4A (10907),TXNL4A
TXNL4B (54957),TXNL4B
U2AF1 (7307),U2AF1
U2AF2 (11338),U2AF2
U2SURP (23350),U2SURP
UBA1 (7317),UBA1
UBA2 (10054),UBA2
UBA3 (9039),UBA3
UBA52 (7311),UBA52
UBA6 (55236),UBA6
UBAP1 (51271),UBAP1
UBE2C (11065),UBE2C
UBE2D3 (7323),UBE2D3
UBE2I (7329),UBE2I
UBE2L3 (7332),UBE2L3
UBE2L5 (171222),UBE2L5
UBE2M (9040),UBE2M
UBE2N (7334),UBE2N
UBE2O (63893),UBE2O
UBE2Z (65264),UBE2Z
UBL5 (59286),UBL5
UBQLN4 (56893),UBQLN4
UBR4 (23352),UBR4
UBTF (7343),UBTF
UFC1 (51506),UFC1
UFD1 (7353),UFD1
UHRF1 (29128),UHRF1
UNC119 (9094),UNC119
UNC50 (25972),UNC50
UNC93B1 (81622),UNC93B1
UPF1 (5976),UPF1
UPF2 (26019),UPF2
UQCC3 (790955),UQCC3
UQCR11 (10975),UQCR11
UQCRC1 (7384),UQCRC1
UQCRFS1 (7386),UQCRFS1
UQCRQ (27089),UQCRQ
URB1 (9875),URB1
URB2 (9816),URB2
URI1 (8725),URI1
URM1 (81605),URM1
UROD (7389),UROD
USB1 (79650),USB1
USE1 (55850),USE1
USO1 (8615),USO1
USP10 (9100),USP10
USP18 (11274),USP18
USP36 (57602),USP36
USP37 (57695),USP37
USP39 (10713),USP39
USP5 (8078),USP5
USP7 (7874),USP7
USP8 (9101),USP8
USPL1 (10208),USPL1
UTP11 (51118),UTP11
UTP15 (84135),UTP15
UTP18 (51096),UTP18
UTP20 (27340),UTP20
UTP23 (84294),UTP23
UTP25 (27042),UTP25
UTP3 (57050),UTP3
UTP4 (84916),UTP4
UTP6 (55813),UTP6
UXT (8409),UXT
VARS1 (7407),VARS1
VARS2 (57176),VARS2
VBP1 (7411),VBP1
VCL (7414),VCL
VCP (7415),VCP
VDAC1 (7416),VDAC1
VEZT (55591),VEZT
VHL (7428),VHL
VIRMA (25962),VIRMA
VMP1 (81671),VMP1
VPS13D (55187),VPS13D
VPS16 (64601),VPS16
VPS18 (57617),VPS18
VPS25 (84313),VPS25
VPS28 (51160),VPS28
VPS29 (51699),VPS29
VPS35 (55737),VPS35
VPS36 (51028),VPS36
VPS37A (137492),VPS37A
VPS41 (27072),VPS41
VPS51 (738),VPS51
VPS52 (6293),VPS52
VPS54 (51542),VPS54
VPS72 (6944),VPS72
VRK1 (7443),VRK1
VTI1B (10490),VTI1B
WAC (51322),WAC
WAPL (23063),WAPL
WARS1 (7453),WARS1
WARS2 (10352),WARS2
WBP1 (23559),WBP1
WBP11 (51729),WBP11
WDHD1 (11169),WDHD1
WDR1 (9948),WDR1
WDR12 (55759),WDR12
WDR18 (57418),WDR18
WDR25 (79446),WDR25
WDR26 (80232),WDR26
WDR3 (10885),WDR3
WDR33 (55339),WDR33
WDR36 (134430),WDR36
WDR43 (23160),WDR43
WDR46 (9277),WDR46
WDR5 (11091),WDR5
WDR55 (54853),WDR55
WDR64 (128025),WDR64
WDR7 (23335),WDR7
WDR70 (55100),WDR70
WDR74 (54663),WDR74
WDR75 (84128),WDR75
WDR76 (79968),WDR76
WDR77 (79084),WDR77
WDR82 (80335),WDR82
WDR83 (84292),WDR83
WEE1 (7465),WEE1
WNK1 (65125),WNK1
WTAP (9589),WTAP
XAB2 (56949),XAB2
XPO1 (7514),XPO1
XPO5 (57510),XPO5
XPOT (11260),XPOT
XRCC5 (7520),XRCC5
XRCC6 (2547),XRCC6
XRN1 (54464),XRN1
XRN2 (22803),XRN2
YAE1 (57002),YAE1
YARS1 (8565),YARS1
YARS2 (51067),YARS2
YBX1 (4904),YBX1
YEATS2 (55689),YEATS2
YEATS4 (8089),YEATS4
YJU2 (55702),YJU2
YJU2B (81576),YJU2B
YKT6 (10652),YKT6
YPEL1 (29799),YPEL1
YPEL5 (51646),YPEL5
YRDC (79693),YRDC
YTHDC1 (91746),YTHDC1
YWHAZ (7534),YWHAZ
YY1 (7528),YY1
ZAN (7455),ZAN
ZBTB11 (27107),ZBTB11
ZBTB17 (7709),ZBTB17
ZBTB8OS (339487),ZBTB8OS
ZC3H13 (23091),ZC3H13
ZC3H18 (124245),ZC3H18
ZC3H3 (23144),ZC3H3
ZC3H8 (84524),ZC3H8
ZCCHC9 (84240),ZCCHC9
ZCRB1 (85437),ZCRB1
ZFC3H1 (196441),ZFC3H1
ZMAT2 (153527),ZMAT2
ZMAT5 (55954),ZMAT5
ZNF131 (7690),ZNF131
ZNF143 (7702),ZNF143
ZNF207 (7756),ZNF207
ZNF236 (7776),ZNF236
ZNF335 (63925),ZNF335
ZNF407 (55628),ZNF407
ZNF431 (170959),ZNF431
ZNF487 (642819),ZNF487
ZNF492 (57615),ZNF492
ZNF574 (64763),ZNF574
ZNF593 (51042),ZNF593
ZNF830 (91603),ZNF830
ZNG1B (150472),ZNG1B
ZNHIT2 (741),ZNHIT2
ZNHIT3 (9326),ZNHIT3
ZNHIT6 (54680),ZNHIT6
ZPR1 (8882),ZPR1
ZRSR2 (8233),ZRSR2
ZSCAN26 (7741),ZSCAN26
