index,epsilon,pvalue,gene,product
ARIH2,0.37479866666666667,0.004823970471726878,ARIH2,0.8682568518507646
PCGF3,0.35528199999999993,0.0037226721775892673,PCGF3,0.8630315672645081
NTC_2426,0.5617933333333334,0.029251710941493037,NTC,0.8617059890705359
TAOK1,0.3715783333333333,0.00489930906947761,TAOK1,0.8582958473126372
MAGEB18,0.7793533333333333,0.07926966611378737,MAGEB18,0.8579846066420741
FAM210B,0.4153366666666667,0.00872880502806503,FAM210B,0.8551969728189304
FAM188B2_ENST00000465419.2,0.50532,0.02086010876293291,FAM188B2,0.8492829516192295
SEMA3B_P2,0.5935555,0.037214838834485765,SEMA3B,0.8483592946553825
UBE2A,0.351052,0.003888674562579607,UBE2A,0.8461049689956676
NTC_3487,0.7429633333333332,0.07402602711099532,NTC,0.8400059037360399
FOXP1_ENST00000475937.1,0.39031666666666665,0.007048812735624491,FOXP1,0.8399162005078358
DEFB134,0.5320666666666667,0.026486612606661058,DEFB134,0.8390550763491093
C20orf144,0.45163,0.014374549501095424,C20orf144,0.8320857121377512
LGI3,0.5199166666666667,0.025181309057546116,LGI3,0.8313060388189322
H2AFZ,0.3612553333333333,0.00536414264686172,H2AFZ,0.8202301193161848
HTT,0.3536986666666666,0.004927894317035316,HTT,0.8161025915202719
RTKN_P2,0.4802166666666666,0.0201480667607838,RTKN,0.8143353931120759
NTC_1453,0.4700933333333334,0.01863362772752894,NTC,0.8131216540108531
RBM18,0.34486999999999995,0.004662747446104881,RBM18,0.8040154704001492
GIGYF2,0.4625666666666666,0.018460017913572574,GIGYF2,0.8019832298908949
DR1,0.34301199999999993,0.004622050680650371,DR1,0.8009897187875133
CASC3,0.3364553333333333,0.004241006117836657,CASC3,0.798250742447838
APC_P2,0.3842455,0.008450519151723835,APC,0.7965857282346079
NTC_1885,0.3433488333333334,0.0050372810060270575,NTC,0.7889482612503314
XAGE3,0.5058933333333333,0.027849962720738444,XAGE3,0.7867528578296737
FBXL19,0.37112866666666666,0.007633360607151152,FBXL19,0.7857848697653346
KIAA0922,0.36588000000000004,0.007218494738470012,KIAA0922,0.7835515417999898
PHOSPHO2-KLHL23,0.7916166666666666,0.1029422823280694,PHOSPHO2-KLHL23,0.7816472104358645
NTC_3230,0.7393033333333333,0.08806230077953174,NTC,0.7801202496925559
RORB,0.3630621666666667,0.007135367261793937,RORB,0.7793433176411294
DYNC2LI1,0.4917133333333333,0.026934513463437844,DYNC2LI1,0.7718379275348929
NTC_2773,0.6998733333333333,0.07905876920075777,NTC,0.7712953727794201
RFX3,0.3495966666666667,0.006252956183228893,RFX3,0.7704812028717436
SOCS6,0.32920199999999994,0.004622050680650371,SOCS6,0.7687410860386429
MAGI1,0.3724855,0.008811470363477427,MAGI1,0.7654396798430779
OTUD7A_ENST00000307050.4,0.3355253333333333,0.005595089358695595,OTUD7A,0.7556677979968369
BPTF,0.3510833333333333,0.007218494738470012,BPTF,0.7518636906461491
OR10A3_ENST00000360759.3,0.4586766666666667,0.022969761153714872,OR10A3,0.7516992832640229
HMG20A,0.3795033333333333,0.010967554000304516,HMG20A,0.7437848709289032
SUV420H1,0.34554,0.007048812735624491,SUV420H1,0.7435620067214079
TMEM189,0.3099333333333333,0.004013805159561421,TMEM189,0.7427377881497038
NTC_3102,0.5547521666666666,0.04642137551271446,NTC,0.7396410755598728
INMT,0.42438549999999997,0.018125264201846798,INMT,0.7391588687836906
ZFP41,0.3508499999999999,0.007934473562691849,ZFP41,0.7369540684998345
ATG2B,0.5135966666666667,0.036772593610494335,ATG2B,0.7367419573456857
EP300,0.4029855000000001,0.014923700357025229,EP300,0.7359012834284723
MED12,0.3525,0.008315784837821234,MED12,0.7332341065279793
HMSD,0.5909599999999999,0.05759954213958179,HMSD,0.7325427693116489
SKI_ENST00000378536.4,0.33810333333333337,0.006882720976850353,SKI,0.7310604960984807
HYAL4_ENST00000223026.4,0.4196,0.018426837389068355,HYAL4,0.7278168429141125
CASP3,0.4001955,0.015219735291626154,CASP3,0.7273924997887935
ZMYM5,0.6717533333333332,0.08282948340608416,ZMYM5,0.7267128640444758
LDB1_P2,0.3459066666666667,0.007934473562691849,LDB1,0.7265706863936616
POLR2E_P1,0.6218454999999999,0.06952504798153937,POLR2E,0.7200092239363773
AGAP1,0.4260533333333333,0.02050139196163091,AGAP1,0.7192703315915392
NTC_89,0.6018188333333333,0.06450114311810343,NTC,0.7164247515944162
SPATA33,0.4881633333333332,0.03447904843644295,SPATA33,0.713911893469
GAL3ST3,0.37156,0.012190219626174005,GAL3ST3,0.7111615558411347
C7orf76_ENST00000356686.1,0.40456,0.017507736978181962,C7orf76,0.7107188657353866
