query,_id,_score,symbol,notfound
Zranb1,360216,15.2452965,Zranb1,
Nbeal1,269198,14.787148,Nbeal1,
Rad51c,114714,14.774578,Rad51c,
Fam20c,80752,15.341144,Fam20c,
Scand1,19018,16.160583,Scand1,
Has3,15118,14.827461,Has3,
Aff2,14266,14.816343,Aff2,
Snap91,20616,15.255603,Snap91,
Slc30a4,22785,14.765675,Slc30a4,
Serinc1,56442,14.781747,Serinc1,
Ncapg,54392,14.76213,Ncapg,
Txlna,109658,14.816343,Txlna,
Nphp1,53885,14.77995,Nphp1,
Atxn7,246103,15.09061,Atxn7,
Eomes,13813,15.224924,Eomes,
Klf11,194655,15.217366,Klf11,
Tceb3,27224,14.590702,Eloa,
Pi4k2a,84095,14.783545,Pi4k2a,
Rps19bp1,66538,14.796202,Rps19bp1,
Mgp,17313,14.872914,Mgp,
Ahdc1,230793,14.774578,Ahdc1,
Scn4b,399548,15.281735,Scn4b,
Cry2,12953,14.599313,Cry2,
Zfp354c,30944,20.721714,Zfp354c,
Rbm41,237073,14.803489,Rbm41,
Nek6,59126,14.9793005,Nek6,
BC065397,436230,21.385788,BC065397,
Naaa,67111,15.202379,Naaa,
Cpa2,232680,15.84837,Cpa2,
Fxn,14297,14.763902,Fxn,
Tinf2,28113,15.095176,Tinf2,
Snx30,209131,14.774578,Snx30,
Lhfpl4,269788,15.284377,Lhfpl4,
Mtx2,53375,14.751554,Mtx2,
Mt2,244701,16.929543,Mt2,
Rnf19b,75234,14.758595,Rnf19b,
Ctsb,13030,14.865228,Ctsb,
Rttn,246102,14.77101,Rttn,
Gorasp2,70231,14.855682,Gorasp2,
Slc25a37,67712,14.848097,Slc25a37,
Urb1,207932,14.77101,Urb1,
Rhbdd3,279766,15.088334,Rhbdd3,
H2afy,26914,17.193527,Macroh2a1,
Gnrh1,14714,15.253019,Gnrh1,
Eaf1,74427,14.699925,Eaf1,
Mapk11,19094,14.89625,Mapk11,
Nasp,50927,14.457435,Nasp,
Pir,18722,17.653353,Pir,
Ralgps2,78255,14.760362,Ralgps2,
3632451O06Rik,67419,21.084198,Armh4,
Raph1,77300,15.279097,Raph1,
Ssh2,237860,15.305711,Ssh2,
Stk4,18481,17.586458,Stk4,
Myo6,17920,15.263388,Myo6,
Gstm7,68312,21.124914,Gstm7,
Trh,22044,14.442123,Trh,
E2f6,50496,14.865228,E2f6,
Tgfbrap1,73122,14.774578,Tgfbrap1,
Kdm4c,76804,14.90215,Kdm4c,
Gtse1,29870,14.805318,Gtse1,
H3f3a,15078,17.71971,H3f3a,
Mtrf1l,108853,14.787148,Mtrf1l,
Ube2e3,22193,15.132289,Ube2e3,
Shoc2,56392,14.77995,Shoc2,
Stk39,53416,14.77995,Stk39,
Taldo1,21351,14.769229,Taldo1,
Spag8,433700,14.981395,Spag8,
Dbx2,223843,14.95444,Dbx2,
Sipa1l1,217692,14.758595,Sipa1l1,
Cdc45,12544,14.192369,Cdc45,
Adam10,11487,15.255603,Adam10,
Kcnip3,56461,15.600176,Kcnip3,
Ltbr,17000,16.05593,Ltbr,
Ptcd1,71799,14.849989,Ptcd1,
Haghl,68977,15.881441,Haghl,
Fam105b,432940,16.012417,Otulin,
Paxip1,55982,14.7428055,Paxip1,
Rps27a,22186,17.294525,Rps27a,
Phf3,213109,14.76213,Phf3,
Ubxn2b,68053,15.319224,Ubxn2b,
Tab3,66724,14.77101,Tab3,
Kbtbd8,243574,14.787148,Kbtbd8,
Trerf1,224829,15.2452965,Trerf1,
Nrip1,268903,15.311101,Nrip1,
Klhl21,242785,14.794385,Klhl21,
Dalrd3,67789,14.778158,Dalrd3,
Tcea1,21399,14.763902,Tcea1,
1700030K09Rik,72254,21.385788,1700030K09Rik,
Cadm2,239857,15.284377,Cadm2,
Actr5,109275,14.758595,Actr5,
Gadd45a,13197,15.369071,Gadd45a,
Adamts17,233332,14.776367,Adamts17,
Tmem56,99887,14.817313,Tlcd4,
Stat3,20848,14.796202,Stat3,
Glg1,20340,14.562366,Glg1,
Prkar1a,19084,15.2452965,Prkar1a,
Samd4,74480,21.385788,Samd4,
Mrps26,99045,14.32826,Mrps26,
Gm12942,100039968,20.400923,Tmem35b,
Rasl10a,75668,15.148865,Rasl10a,
Fzd9,14371,15.3274,Fzd9,
Chgb,12653,14.820039,Chgb,
Gprc5b,64297,15.303024,Gprc5b,
Rpain,69723,14.760362,Rpain,
Gadd45b,17873,15.34946,Gadd45b,
Trafd1,231712,14.827461,Trafd1,
Gm5148,381438,22.813986,Gm5148,
Aprt,11821,14.273645,Aprt,
Slc16a4,229699,14.803489,Slc16a4,
Psmc2,19181,14.755068,Psmc2,
Add2,11519,14.846208,Add2,
F3,18354,15.992452,F3,
Scube2,56788,14.7428055,Scube2,
Rala,56044,14.645408,Rala,
Myrip,245049,15.338383,Myrip,
Btf3,218490,14.760362,Btf3,
Tuba4a,22145,16.380587,Tuba4a,
Ly86,17084,15.190022,Ly86,
Coq10a,210582,14.981395,Coq10a,
Rnf34,80751,15.297668,Rnf34,
Tspan9,109246,15.284377,Tspan9,
Adnp,11538,15.305711,Adnp,
Arhgef10,234094,14.794385,Arhgef10,
Gm13251,433791,20.400923,Zfp992,
Rftn1,76438,15.258193,Rftn1,
Trub1,72133,14.801664,Trub1,
Sertad1,55942,15.8856325,Sertad1,
Dab2ip,69601,15.240174,Dab2ip,
Zfp369,170936,22.149912,Zfp369,
Mre11a,17535,16.145107,Mre11a,
Psmc3ip,19183,14.79984,Psmc3ip,
Muc1,17829,15.5153265,Muc1,
Mycn,18109,14.814498,Mycn,
Fat3,270120,15.313804,Fat3,
Gng3,14704,15.1346445,Gng3,
Aes,14797,14.458488,Tle5,
Cyp2s1,74134,17.68572,Cyp2s1,
Zfp629,320683,21.712498,Zfp629,
Tmem65,74868,14.765675,Tmem65,
Kbtbd2,210973,14.796202,Kbtbd2,
Zfp84,74352,20.559002,Zfp84,
Ptges2,96979,15.297668,Ptges2,
Socs2,216233,14.855682,Socs2,
Gnpda2,67980,15.037041,Gnpda2,
Wbp1,22377,14.825602,Wbp1,
Arf2,11841,18.29505,Arf2,
Map2k4,26398,15.224924,Map2k4,
Patz1,56218,14.776367,Patz1,
Cebpa,12606,14.861402,Cebpa,
Apex2,77622,15.095176,Apex2,
Polg,18975,14.763902,Polg,
Stx12,100226,14.876775,Stx12,
9230110C19Rik,234912,21.084198,Cfap300,
Rsf1,233532,14.7169075,Rsf1,
C1d,57316,14.774578,C1d,
Kbtbd11,74901,15.160834,Kbtbd11,
Ppp1ca,19045,15.432711,Ppp1ca,
Ap1s3,252903,15.23762,Ap1s3,
Myl9,98932,15.391854,Myl9,
Gbas,14467,14.503292,Nipsnap2,
2010107G23Rik,69894,21.084198,Fam241b,
Ppp2r2d,52432,14.910059,Ppp2r2d,
Enpp4,224794,14.808982,Enpp4,
Hspa1l,15482,17.374008,Hspa1l,
Csnk1d,104318,15.247865,Csnk1d,
Auh,11992,14.763902,Auh,
Kcnc2,268345,14.803489,Kcnc2,
Sos1,20662,14.989801,Sos1,
Fah,14085,14.756831,Fah,
0610037L13Rik,74098,21.084198,Czib,
Ndufb2,68198,14.673205,Ndufb2,
Chd5,71446,17.798098,Chd5,
Ly6h,23934,16.418001,Ly6h,
Cartpt,27220,15.36063,Cartpt,
Ephb3,13845,15.187564,Ephb3,
4833420G17Rik,67392,21.124914,4833420G17Rik,
Znhit3,448850,14.760362,Znhit3,
Cbfa2t2,12396,14.859492,Cbfa2t2,
Josd1,74158,14.787148,Josd1,
Smu1,74255,14.571505,Smu1,
4833424O15Rik,75769,21.084198,Plppr5,
Tspo,12257,14.565405,Tspo,
Slc12a5,57138,15.363438,Slc12a5,
Spop,20747,14.8825865,Spop,
Zfpm2,22762,15.292336,Zfpm2,
Siah1a,20437,22.813986,Siah1a,
Maf,17132,15.170491,Maf,
Eml2,72205,15.125248,Eml2,
Thsd7b,210417,15.352242,Thsd7b,
Pcmt1,18537,15.292336,Pcmt1,
Kdm5c,20591,15.052439,Kdm5c,
Ptchd1,211612,14.755068,Ptchd1,
Tesk2,230661,14.834928,Tesk2,
Ctps,51797,17.586458,Ctps1,
4922501C03Rik,382090,21.084198,Cep162,
Cgn,70737,15.487201,Cgn,
Snx1,56440,14.58688,Snx1,
Rhoc,11853,15.371898,Rhoc,
Slc4a8,59033,14.938125,Slc4a8,
Hist1h3e,319151,19.614708,H3c6,
Gfpt1,14583,14.964741,Gfpt1,
Tada1,27878,14.769229,Tada1,
Lrp1,16971,14.810819,Lrp1,
Macrod2,72899,14.872914,Macrod2,
Fam81a,76886,15.352242,Fam81a,
Uggt2,66435,14.796202,Uggt2,
Rrm2b,382985,14.827461,Rrm2b,
Adamts10,224697,14.827461,Adamts10,
Sec11a,56529,14.803489,Sec11a,
Psd2,100035452,17.960428,Psd2,
Aifm2,71361,14.859492,Aifm2,
Ccny,67974,14.737585,Ccny,
Nhlh1,18071,15.432711,Nhlh1,
Fuca2,66848,14.746298,Fuca2,
Ifi30,65972,15.341144,Ifi30,
Slc16a14,71781,15.313804,Slc16a14,
Serf2,378702,15.420906,Serf2,
Gpr26,233919,15.083793,Gpr26,
Phc2,54383,15.409207,Phc2,
Grip1,17978,17.960428,Grip1,
Ccng2,12452,14.776367,Ccng2,
Zfp81,224694,21.124914,Zfp81,
Wdr36,225348,14.77101,Wdr36,
Wnt3,22415,14.840556,Wnt3,
Cdc42ep4,56699,15.388985,Cdc42ep4,
Slc35d3,76157,14.940153,Slc35d3,
Eri2,71151,14.846208,Eri2,
Dot1l,208266,14.776367,Dot1l,
Rimbp2,231760,15.102055,Rimbp2,
Anapc13,69010,14.783545,Anapc13,
Zfp316,54201,21.385788,Zfp316,
Pknox1,18771,15.255603,Pknox1,
Pgp,18671,16.77867,Pgp,
Cd68,12514,15.374729,Cd68,
Nolc1,70769,14.772793,Nolc1,
Nt5dc3,103466,14.776367,Nt5dc3,
Usp15,14479,15.170491,Usp15,
Zkscan4,544922,16.857948,Zkscan4,
Ubash3b,72828,15.253019,Ubash3b,
Prpsap2,212627,14.9793005,Prpsap2,
Dag1,13138,14.77995,Dag1,
Pnma1,70481,16.240856,Pnma1,
Rbm7,67010,14.831189,Rbm7,
Coq3,230027,14.166368,Coq3,
Ndufa11,69875,14.818189,Ndufa11,
Dok3,27261,14.9793005,Dok3,
Tipin,66131,14.79984,Tipin,
Vps39,269338,14.299425,Vps39,
Hist1h4k,319160,19.950861,H4c12,
Atp6v0a1,11975,15.202379,Atp6v0a1,
Zfp74,72723,21.385788,Zfp74,
Riok3,66878,14.787148,Riok3,
Pcdhb4,93875,17.272493,Pcdhb4,
Rpp14,67053,14.798019,Rpp14,
Wdr12,57750,14.788954,Wdr12,
Phf1,21652,15.041421,Phf1,
Armc7,276905,14.792573,Armc7,
Deaf1,380959,17.960428,Deaf1,
Map3k9,338372,14.767451,Map3k9,
Epb4.1l2,13822,19.614708,Epb41l2,
Pou2f1,18986,15.2224,Pou2f1,
Smc4,70099,14.651894,Smc4,
Galntl6,270049,15.120575,Galntl6,
Entpd4,67464,14.783545,Entpd4,
Susd3,66329,14.89625,Susd3,
Eif4e3,66892,14.834928,Eif4e3,
Urb2,382038,14.751554,Urb2,
Dgat1,13350,15.5153265,Dgat1,
Rnf31,268749,15.394731,Rnf31,
Sh3bp5,24056,15.313804,Sh3bp5,
Tmem229a,319832,15.377568,Tmem229a,
Fibcd1,98970,15.255603,Fibcd1,
Atxn3,110616,14.803489,Atxn3,
Dact3,629378,15.824109,Dact3,
Rpl10a,19896,14.648645,Rpl10a,
Gpatch1,67471,14.765675,Gpatch1,
2310035C23Rik,227446,21.084198,Relch,
Pttg1,30939,14.910059,Pttg1,
Zwilch,68014,14.412033,Zwilch,
Dnajb1,81489,15.5968075,Dnajb1,
Ttc9,69480,15.2452965,Ttc9,
Qrich1,69232,15.106662,Qrich1,
Kcnd1,16506,15.185111,Kcnd1,
Kdm6a,22289,14.765675,Kdm6a,
Zfp213,449521,21.124914,Zfp213,
Faim2,72393,15.258193,Faim2,
Tagap1,380608,22.149912,Tagap1,
Slc24a3,94249,14.848097,Slc24a3,
Tbc1d25,209815,14.966811,Tbc1d25,
Mageh1,75625,16.350212,Mageh1,
Tatdn1,69694,14.715199,Tatdn1,
Klhdc2,69554,14.834928,Klhdc2,
Eps15l1,13859,15.23507,Eps15l1,
Camk2g,12325,15.313804,Camk2g,
Hs3st5,319415,15.170491,Hs3st5,
Bicd1,12121,15.287025,Bicd1,
Zfp319,79233,21.385788,Zfp319,
Slc5a6,330064,15.438654,Slc5a6,
Dnase1l1,69537,15.289679,Dnase1l1,
Cd247,12503,15.032674,Cd247,
Il1rapl2,60367,14.855682,Il1rapl2,
Ppp3cb,19056,14.934078,Ppp3cb,
Pygo1,72135,15.137002,Pygo1,
Tmem180,75146,16.549742,Mfsd13a,
Mapkbp1,26390,14.755068,Mapkbp1,
Cnr1,100384868,18.145218,Cnr1,
Aldh9a1,56752,15.338383,Aldh9a1,
Atp6ap2,70495,14.315645,Atp6ap2,
Gpr116,224792,15.972783,Adgrf5,
G6pd2,14380,20.907745,G6pd2,
Aak1,269774,15.207356,Aak1,
Tmsb10,19240,16.19743,Tmsb10,
G2e3,217558,14.76213,G2e3,
Rfng,19719,14.823745,Rfng,
Micall2,231830,15.346683,Micall2,
Ccdc130,67736,13.921398,Yju2b,
Hexb,15212,14.803489,Hexb,
Vps33a,77573,14.769229,Vps33a,
Cetn2,26370,15.056872,Cetn2,
Spry2,24064,14.798019,Spry2,
Gfpt2,14584,14.870989,Gfpt2,
Crtc1,382056,15.279097,Crtc1,
Polr1b,20017,14.704997,Polr1b,
Usp40,227334,14.827461,Usp40,
Prima1,170952,14.788954,Prima1,
Slc25a28,246696,14.796202,Slc25a28,
Tdrd7,100121,15.330138,Tdrd7,
Slc7a5,20539,14.718618,Slc7a5,
Zfp821,75871,21.385788,Zfp821,
Hcfc2,67933,14.810819,Hcfc2,
Gpc6,23888,15.313804,Gpc6,
Pabpc5,93728,16.356232,Pabpc5,
Tmem120a,215210,15.240174,Tmem120a,
Abtb1,80283,14.763902,Abtb1,
Scly,50880,14.751554,Scly,
Pde10a,23984,14.75331,Pde10a,
Isg20,57444,15.357829,Isg20,
Gm166,233899,19.950861,Cfap119,
Dtl,76843,14.756831,Dtl,
Grm3,108069,14.831189,Grm3,
Creb5,231991,15.182663,Creb5,
Otx1,18423,14.82189,Otx1,
Fnbp1,14269,15.212351,Fnbp1,
Gm13306,100039863,20.400923,Ccl27al,
Ppt2,54397,14.831189,Ppt2,
Zc3h7b,20286,15.279097,Zc3h7b,
Lrrn1,16979,14.783545,Lrrn1,
Ermp1,226090,15.061319,Ermp1,
Dcp1b,319618,14.788954,Dcp1b,
Atp11b,76295,14.790761,Atp11b,
Atp11c,320940,14.79984,Atp11c,
Bmi1,12151,15.550551,Bmi1,
Pcgf2,22658,15.263388,Pcgf2,
Lrwd1,71735,14.774578,Lrwd1,
Cyp20a1,77951,16.530252,Cyp20a1,
Atg7,74244,14.1980915,Atg7,
Srgap3,14270,17.653353,Srgap3,
Zfp868,234362,21.385788,Zfp868,
Zdhhc9,208884,14.758595,Zdhhc9,
Rasd2,75141,15.3274,Rasd2,
Homer1,26556,15.170491,Homer1,
Mtf1,17764,14.763902,Mtf1,
Nat9,66176,14.7289295,Nat9,
Tcof1,21453,15.095176,Tcof1,
Nkd1,93960,14.772793,Nkd1,
Atox1,11927,14.393242,Atox1,
Hltf,20585,14.906099,Hltf,
Tgfb1i1,21804,15.557058,Tgfb1i1,
Npy1r,18166,15.141735,Npy1r,
Ddx39,68278,17.653353,Ddx39a,
Chordc1,66917,15.265992,Chordc1,
Kars,85305,14.111189,Kars1,
Tex261,67781,18.48137,Tex261,
Pkmyt1,268930,15.063549,Pkmyt1,
Echdc1,52665,14.781747,Echdc1,
Hspb1,15507,14.816343,Hspb1,
Lonrf1,244421,14.827461,Lonrf1,
Ints3,229543,14.332068,Ints3,
Agt,11611,17.01188,Agt,
Whsc1l1,234135,14.576877,Nsd3,
Tpmt,22017,15.21988,Tpmt,
Hhat,226861,14.763902,Hhat,
Alkbh5,268420,14.796202,Alkbh5,
Mdp1,67881,16.05115,Mdp1,
Surf1,20930,15.104356,Surf1,
Lmbrd2,320506,15.260789,Lmbrd2,
Ube2q2,109161,15.170491,Ube2q2,
Magi2,50791,15.263388,Magi2,
Igsf9b,235086,14.77101,Igsf9b,
Pygb,110078,15.056872,Pygb,
Txnrd2,26462,15.268604,Txnrd2,
Chchd4,72170,15.250441,Chchd4,
Slc2a13,239606,15.224924,Slc2a13,
Wbscr16,94254,17.145752,Rcc1l,
Zfp551,619331,20.721714,Zfp551,
Fam115c,232748,16.6431,Tcaf2,
Kdm2b,30841,15.308403,Kdm2b,
Gspt1,14852,14.836801,Gspt1,
Nkain3,269513,15.27384,Nkain3,
Capns1,12336,15.690949,Capns1,
Ppfibp1,67533,15.330138,Ppfibp1,
Doc2a,13446,15.144106,Doc2a,
Glb1,12091,14.77995,Glb1,
Pomc,18976,15.391854,Pomc,
Pank4,269614,14.776367,Pank4,
Dusp7,235584,14.886476,Dusp7,
Tbck,271981,14.737585,Tbck,
Laptm5,16792,15.394731,Laptm5,
Smarcad1,13990,15.247865,Smarcad1,
Gpr137b,83924,15.355033,Gpr137b,
Nf1,18015,14.605575,Nf1,
Ing4,28019,14.805318,Ing4,
Fbxw5,30839,14.785345,Fbxw5,
Eif4e2,26987,14.751554,Eif4e2,
Ogfrl1,70155,14.863313,Ogfrl1,
Pdcl3,68833,14.798019,Pdcl3,
Hdac2,15182,15.214857,Hdac2,
Trim23,81003,14.808982,Trim23,
Lztfl1,93730,14.798019,Lztfl1,
Lrrc28,67867,14.794385,Lrrc28,
9130023H24Rik,100043133,20.400923,Zfp696,
Mog,17441,14.803489,Mog,
Cntnap1,53321,14.805318,Cntnap1,
Mrpl36,94066,14.840556,Mrpl36,
Sac3d1,66406,15.115923,Sac3d1,
Sass6,72776,14.807149,Sass6,
Mppe1,225651,14.758595,Mppe1,
Baalc,118452,15.341144,Baalc,
Trim24,21848,14.876775,Trim24,
Lingo3,237403,15.33288,Lingo3,
P2rx2,231602,15.021824,P2rx2,
Dyrk2,69181,14.472927,Dyrk2,
Rora,19883,15.313804,Rora,
Gpr22,73010,15.305711,Gpr22,
Zfp60,22718,21.712498,Zfp60,
Efhd2,27984,14.970961,Efhd2,
Rwdd2b,53858,14.756831,Rwdd2b,
D14Abb1e,218850,21.084198,Tasor,
1110057K04Rik,68832,21.084198,Ldah,
Mtmr11,194126,14.884529,Mtmr11,
Fastkd2,75619,14.805318,Fastkd2,
Cbx1,12412,15.313804,Cbx1,
Mthfd2,17768,14.814498,Mthfd2,
Cldn5,12741,15.366252,Cldn5,
Aggf1,66549,14.77995,Aggf1,
Zfp598,213753,21.124914,Zfp598,
Rcbtb2,105670,14.930044,Rcbtb2,
Foxm1,14235,14.796202,Foxm1,
Gzf1,74533,14.872914,Gzf1,
Tmem191c,224019,18.764015,Tmem191,
Mlf1,17349,14.77995,Mlf1,
Ndrg2,29811,15.118246,Ndrg2,
Mak16,67920,14.693194,Mak16,
Sv2c,75209,15.284377,Sv2c,
Ndst4,64580,16.332321,Ndst4,
Osbpl9,100273,14.748047,Osbpl9,
Map6d1,208158,14.94422,Map6d1,
Rgs2,19735,15.050228,Rgs2,
Lrpap1,16976,14.756831,Lrpap1,
S100a10,20194,15.547309,S100a10,
Zfp869,66869,21.385788,Zfp869,
Itga5,16402,15.00892,Itga5,
Lmbrd1,68421,14.739323,Lmbrd1,
Bcl6,12053,15.303024,Bcl6,
1810026J23Rik,69773,21.084198,Timm29,
Ap1g1,11765,14.737585,Ap1g1,
Rbm15b,109095,14.812657,Rbm15b,
Ppox,15171,17.723768,Ppox,
Bckdha,12039,14.394574,Bckdha,
Kcnq2,16536,15.258193,Kcnq2,
Srrd,70118,14.76213,Srrd,
Gpd1l,333433,14.970961,Gpd1l,
Tspan17,74257,15.165653,Tspan17,
Abca7,27403,15.00892,Abca7,
Ptgds,19215,15.898297,Ptgds,
Akap9,100986,14.792573,Akap9,
4930539E08Rik,207819,21.084198,Bnip5,
Pdp1,381511,14.399921,Pdp1,
Arhgap17,70497,15.271219,Arhgap17,
Slc25a44,229517,15.319224,Slc25a44,
Dnajc12,30045,14.758595,Dnajc12,
Tm7sf2,73166,15.056872,Tm7sf2,
Lrrc4b,272381,15.557058,Lrrc4b,
Gm608,207806,20.400923,Usf3,
Nr2f2,11819,14.848097,Nr2f2,
Npas4,225872,15.5153265,Npas4,
Fam64a,109212,14.737434,Pimreg,
Atpif1,11983,14.611712,Atp5if1,
Tmem121,69195,15.444623,Tmem121,
Rcc1,100088,14.323199,Rcc1,
Nrsn2,228777,15.750135,Nrsn2,
2410127L17Rik,67383,21.084198,Carnmt1,
Unc5a,107448,14.805318,Unc5a,
Mpg,268395,14.77101,Mpg,
Plk4,20873,14.758595,Plk4,
Trim65,338364,14.912044,Trim65,
A830010M20Rik,100503185,21.084198,Btbd8,
Nckap5,210356,15.232527,Nckap5,
Map3k15,270672,14.794385,Map3k15,
Mrrf,67871,14.765675,Mrrf,
Pnma2,239157,16.291512,Pnma2,
Grlf1,232906,17.723768,Arhgap35,
Sox18,20672,14.855682,Sox18,
Gpr162,14788,15.341144,Gpr162,
Lrrc3,237387,14.855682,Lrrc3,
Zswim3,67538,15.687339,Zswim3,
D630023F18Rik,98303,20.907745,D630023F18Rik,
Pde4b,18578,15.227454,Pde4b,
Zfp689,71131,20.907745,Zfp689,
Dhx30,72831,14.763902,Dhx30,
Stxbp5l,207227,14.792573,Stxbp5l,
Ch25h,12642,14.790761,Ch25h,
Dcun1d3,233805,14.76213,Dcun1d3,
Khk,16548,14.840556,Khk,
Tagln,21345,14.884529,Tagln,
Ccdc97,52132,15.026153,Ccdc97,
Hist2h4,97122,19.950861,H4c14,
Rab3d,19340,15.7769,Rab3d,
Csmd3,239420,15.271219,Csmd3,
Taok1,216965,15.305711,Taok1,
Nme2,18103,17.309639,Nme2,
Crip1,12925,14.938125,Crip1,
Sh3bgrl2,212531,14.763902,Sh3bgrl2,
Bcat2,12036,15.217366,Bcat2,
Tmem183a,57439,14.794385,Tmem183a,
Mff,75734,15.289679,Mff,
Cyth1,19157,15.313804,Cyth1,
Tmf1,382364,18.35969,Tmf1,
Blvrb,233016,14.991911,Blvrb,
Kcnj12,16515,16.129812,Kcnj12,
Zdhhc17,320150,14.758595,Zdhhc17,
Fam98c,73833,15.86894,Fam98c,
Tcf20,21411,14.810819,Tcf20,
1810011O10Rik,69068,21.084198,Tcim,
Cyp2j6,13110,21.712498,Cyp2j6,
Tyro3,22174,14.783545,Tyro3,
Abl2,11352,14.739323,Abl2,
Elovl2,54326,15.065784,Elovl2,
Tbx6,21389,15.127591,Tbx6,
Ncln,103425,14.796202,Ncln,
Aste1,66595,15.2224,Aste1,
Ptprj,19271,15.308403,Ptprj,
Top1,21969,14.436601,Top1,
D3Ertd254e,241944,21.084198,Zfp267,
Prrg2,65116,15.104356,Prrg2,
Scara3,219151,14.840556,Scara3,
Odc1,18263,14.744551,Odc1,
Nus1,52014,14.751554,Nus1,
Klf2,16598,15.4063,Klf2,
Tom1l2,216810,15.151249,Tom1l2,
Tmub2,72053,14.910059,Tmub2,
Chd2,244059,14.748047,Chd2,
AI429214,621080,21.385788,AI429214,
Syt4,20983,14.347415,Syt4,
Ulk3,71742,14.808982,Ulk3,
Ypel3,66090,15.207356,Ypel3,
Olig2,50913,14.956493,Olig2,
Timp1,21857,15.860674,Timp1,
Apod,11815,15.369071,Apod,
Lrp12,239393,14.798019,Lrp12,
Maml1,103806,14.749799,Maml1,
Mrpl13,68537,14.300665,Mrpl13,
Cd302,66205,15.4476185,Cd302,
Fbxo18,50755,14.684229,Fbh1,
Fem1c,240263,14.827461,Fem1c,
Cyc1,66445,15.976975,Cyc1,
Naa30,70646,14.694873,Naa30,
Rhpn2,52428,14.798019,Rhpn2,
Fermt2,218952,14.730656,Fermt2,
Dach2,93837,15.383263,Dach2,
Mrpl50,28028,14.668258,Mrpl50,
Tmsb15b1,666244,22.813986,Tmsb15b1,
Tomm6,66119,14.95444,Tomm6,
Fam98a,72722,14.781747,Fam98a,
Eml5,319670,14.805318,Eml5,
Prune2,353211,14.878709,Prune2,
Commd3,12238,15.063549,Commd3,
Hint2,68917,14.928033,Hint2,
Surf4,20932,14.267582,Surf4,
Inpp4a,269180,15.276467,Inpp4a,
Col11a1,12814,15.34946,Col11a1,
Pcdha2,353234,19.293514,Pcdha2,
Mrps18b,66973,14.368164,Mrps18b,
Polb,18970,14.588428,Polb,
3110043O21Rik,73205,21.084198,C9orf72,
Spats2,72572,14.904122,Spats2,
Ptprn2,19276,14.831189,Ptprn2,
9430016H08Rik,68115,21.084198,Maip1,
Zfp593,68040,21.385788,Zfp593,
Rassf3,192678,14.788954,Rassf3,
Qpct,70536,14.940153,Qpct,
Zkscan1,74570,16.229862,Zkscan1,
Atn1,13498,14.820039,Atn1,
Ivd,56357,14.663327,Ivd,
Fam73b,108958,17.461943,Miga2,
Ppwd1,238831,14.767451,Ppwd1,
Tap2,21355,15.84837,Tap2,
Shc2,216148,14.867146,Shc2,
Gpr124,78560,15.825035,Adgra2,
Ezh2,14056,14.76213,Ezh2,
Xiap,11798,14.846208,Xiap,
Klrg2,74253,16.186792,Klrg2,
5730508B09Rik,70617,21.084198,Fam241a,
0610040J01Rik,76261,21.084198,Pgcka1,
Ptprn,19275,15.352242,Ptprn,
Sod1,20655,14.232961,Sod1,
Rpl14,67115,10.66355,Rpl14,
Vopp1,232023,15.303024,Vopp1,
Cluap1,76779,14.285857,Cluap1,
Nsun3,106338,14.767451,Nsun3,
Slc12a7,20499,15.593448,Slc12a7,
Tacc2,57752,14.918017,Tacc2,
B3galt1,26877,15.276467,B3galt1,
Grina,66168,15.423847,Grina,
Palm,18483,15.313804,Palm,
Tmprss7,208171,14.857587,Tmprss7,
Gpr88,64378,15.163241,Gpr88,
Kcna2,16490,15.477959,Kcna2,
Cdk12,69131,14.32953,Cdk12,
Grin3a,242443,14.823745,Grin3a,
Rfx1,19724,15.573475,Rfx1,
Mccc1,72039,14.266373,Mccc1,
Mta2,23942,15.00892,Mta2,
Gria1,14799,15.284377,Gria1,
Cry1,12952,15.263388,Cry1,
Thtpa,105663,15.056872,Thtpa,
1700037C18Rik,73261,20.907745,1700037C18Rik,
Prkrip1,66801,14.739323,Prkrip1,
Mpp2,50997,15.420906,Mpp2,
Tmem150a,232086,15.276467,Tmem150a,
Thbs2,21826,15.330138,Thbs2,
Sntb2,20650,14.825602,Sntb2,
Ctnnbl1,66642,14.722047,Ctnnbl1,
Tbrg4,21379,14.831189,Tbrg4,
Phka2,110094,14.801664,Phka2,
Map4k3,225028,15.23762,Map4k3,
Lhfpl5,328789,15.335629,Lhfpl5,
Celf2,14007,14.704997,Celf2,
Lipa,16889,13.323356,Lipa,
Tfpi,21788,15.366252,Tfpi,
Cuedc2,67116,14.827461,Cuedc2,
Iqce,74239,14.838676,Iqce,
Hist1h4a,326619,18.931433,H4c1,
Wdr74,107071,14.96061,Wdr74,
Plcl2,224860,15.23762,Plcl2,
2700081O15Rik,108899,21.084198,Zfta,
Ranbp1,19385,14.772793,Ranbp1,
Ralgps1,241308,15.056872,Ralgps1,
Plaur,18793,15.972478,Plaur,
Itga10,213119,14.880647,Itga10,
Serpinb6a,20719,21.385788,Serpinb6a,
Gm5506,433182,21.084198,Eno1b,
Bcl7b,12054,15.289679,Bcl7b,
1110059G10Rik,66202,21.712498,1110059G10Rik,
Nrxn3,18191,15.316511,Nrxn3,
Gpr27,14761,14.910059,Gpr27,
Drg1,17988,17.522753,Drg1,
Abcd2,26874,15.175347,Abcd2,
