sgRNA,counts
Kcnd3_+_105451945.23-P1P2,455
Inadl_-_98395870.23-P1P2,455
Lrig1_-_94700132.23-P1P2,455
Naga_-_82338795.23-P1P2,455
Mpp2_+_102088414.23-P1P2,455
E430025E21Rik_+_59374123.23-P1P2,455
Hdlbp_-_93445684.23-P1,455
Syt9_-_107370828.23-P1P2,455
Zfp207_-_80383356.23-P1P2,455
Lhx8_+_154328628.23-P2,455
Ptprf_-_118291150.23-P1P2,455
Tinf2_-_55681571.23-P1P2,455
Mars_+_127311633.23-P1P2,455
Tsc1_-_28641281.23-P1P2,455
Rps7_-_28635728.23-P1P2,455
Slc7a4_+_17576678.23-P1P2,455
Foxj1_+_116335210.23-P1P2,455
Adprh_-_38452607.23-P1P2,455
2310036O22Rik_-_85026912.23-P1P2,455
Prkaca_-_83972991.23-P1,455
Otx1_+_22001627.23-P1P2,455
Eid2b_-_28277777.23-P1P2,455
Zfp239_+_117863087.23-P1P2,455
Klhl35_+_99466415.23-P1,455
Pepd_+_34912471.23-P1P2,455
Ptcd2_-_99344623.23-P1P2,455
Rab27a_-_73044907.23-P1P2,455
Hif1an_+_44562953.23-P1P2,455
Ptprn2_+_116485794.23-P1P2,455
Tmsb4x_-_167209073.23-P1P2,455
Dnlz_+_26352046.23-P1P2,455
Phgdh_+_98339660.23-P1P2,455
Fbxw5_-_25500829.23-P1P2,455
Iws1_-_32067962.23-P1P2,455
non-targeting_01835,455
Zfp281_-_136625379.23-P1P2,455
Ptpn4_-_119837356.23-P1P2,455
Hexb_+_97198304.23-P1P2,455
Ripk2_+_16163499.23-P1P2,455
Las1l_+_95956849.23-P1P2,455
Unc50_-_37430195.23-P1P2,455
Fndc5_+_129137285.23-P1P2,455
Stx6_-_155158761.23-P1P2,455
Tmem164_+_142681472.23-P1P2,455
Ecel1_-_87156093.23-P1P2,455
Mog_-_37023307.23-P1P2,455
Zfp768_+_127345287.23-P1P2,455
Hey1_+_8667006.23-P1P2,455
Cit_-_115845288.23-P1P2,455
non-targeting_03380,455
Zfp563_+_33092472.23-P1,455
non-targeting_04030,455
Tpi1_+_124813014.23-P2,455
Nhp2l1_-_82047390.23-P1P2,455
Ppp2r2a_-_67072372.23-P1P2,455
Plcd4_+_74543022.23-P1P2,455
Gtf2a1_-_91589130.23-P1P2,455
Cachd1_-_100776689.23-P1P2,455
Adk_+_21076394.23-P1,455
Cox11_-_90638222.23-P1P2,455
Rchy1_+_91962628.23-P1P2,455
Lonrf1_+_36249471.23-P1P2,455
Otud5_+_7842143.23-P1P2,455
Zc3h12b_-_95899149.23-ENSMUST00000082183.6,455
Dnttip1_+_164746041.23-P1P2,455
Hnrnpab_-_51606598.23-P1P2,455
Mrpl4_-_21002948.23-P1P2,455
Khnyn_-_55885017.23-P1P2,455
Ctnnbl1_+_157737635.23-P1P2,455
Zfp410_-_84317152.23-P1P2,455
Wsb2_-_117357332.23-P1,455
Fh1_-_175625531.23-P1P2,455
Cerk_-_86185701.23-P1P2,455
Zfp507_+_35802903.23-P1P2,455
Dolk_+_30286325.23-P1P2,455
Tubgcp5_+_55794186.23-P1P2,455
Unc5c_-_141465625.23-P1P2,455
Zbtb46_-_181459340.23-P1P2,455
Uggt2_-_119099380.23-P1P2,455
Ttll12_-_83595154.23-P1P2,455
Thumpd3_-_113046361.23-P1P2,455
Cd164l2_+_133220955.23-P1P2,455
Ddhd2_-_25754348.23-P1P2,455
Ccdc157_+_4160210.23-P1P2,455
Laptm5_-_130913336.23-P1P2,455
Mtg1_-_140137701.23-P1P2,455
Aimp2_+_143909764.23-P1P2,455
Bcap31_+_73716139.23-P1P2,455
Sart1_+_5388601.23-P1P2,455
Gtf3c4_-_28840257.23-P1P2,455
non-targeting_03263,455
l7Rn6_+_89941071.23-P1P2,455
Smarcc2_-_128459351.23-P1P2,455
Arhgap20_-_51765408.23-P1P2,455
Slc5a6_+_31048170.23-P1P2,455
Rnasel_-_153749695.23-P1,455
Tmem203_+_25255500.23-P1P2,455
Rpl9_-_65391390.23-P1P2,455
Nadsyn1_+_143822785.23-P1P2,455
Fbxw4_-_45660451.23-P1P2,455
Lrrc29_+_105326225.23-P1P2,455
Tmem181a_+_6270776.23-P1P2,455
Ormdl3_-_98587216.23-P1P2,455
Ganc_+_120404206.23-P1P2,455
Tcp11_+_28080508.23-P1P2,455
Mki67ip_-_118322073.23-P1P2,455
Sdf4_-_155993266.23-P1P2,455
1700001L19Rik_-_68597839.23-P1P2,455
Kidins220_-_24974940.23-P1P2,455
Gltp_+_114690874.23-P1P2,455
Slc35a1_-_34687353.23-P1P2,455
Agpat3_+_78352351.23-P1P2,455
Cyr61_-_145649934.23-P1P2,455
Bcl9l_+_44482995.23-P1P2,455
Gsg1l_+_126082338.23-P1P2,455
Prdx2_-_84969678.23-P1P2,455
Bmp3_-_98854507.23-P1P2,455
Brsk1_-_4690682.23-P1P2,455
Sfn_+_133601615.23-P1P2,455
non-targeting_00022,455
Cdk19_-_40349527.23-P1P2,455
Uqcr11_-_80406545.23-P1P2,455
Dlg1_-_31663948.23-P1P2,455
Lsm11_-_45944943.23-P1P2,455
Phf20_-_156196818.23-P1P2,455
Rad51c_-_87404254.23-P1P2,455
Coq4_-_29788357.23-P1P2,455
Ptov1_+_44869629.23-P1P2,455
Epc2_-_49451569.23-P1P2,455
Xlr3b_-_73192321.23-ENSMUST00000101486.4,455
Cyp2j9_+_96591398.23-P1P2,455
Cntnap5a_-_115684980.23-P1P2,455
Spata24_+_35662134.23-P1P2,455
Mum1_+_80226745.23-P1P2,455
Pram1_+_33638172.23-P1P2,455
Tppp3_+_105471363.23-P1P2,455
Pan2_+_128303418.23-P1P2,455
Zfp346_+_55105574.23-P1P2,455
Zc3h8_-_128943800.23-P1P2,455
Atp2b1_-_98914680.23-P1P2,455
Abhd11_-_135009650.23-P1P2,455
Pcsk1n_+_7919863.23-P1P2,455
Slc25a44_+_88425039.23-P1P2,455
Orai1_+_123015371.23-P1P2,455
Nup153_+_46727928.23-P1P2,455
Sgsm1_-_113310707.23-P1P2,455
Lsm1_-_25785790.23-P1P2,455
Map3k4_-_12232547.23-ENSMUST00000115691.2,455
Zfp11_-_129670079.23-P1P2,455
Pde3a_+_141249996.23-P1P2,455
Cachd1_+_100776897.23-P1P2,455
Sgk1_-_21994292.23-P1P2,455
Trpc3_-_36690101.23-P1P2,455
Tubg1_+_101120212.23-P1P2,455
Lypla2_+_135972360.23-P1P2,455
Tmem108_-_103761733.23-P1P2,455
Elovl2_-_41220213.23-P1P2,455
Wdtc1_+_133338994.23-P1P2,455
Mllt1_-_56935250.23-P1P2,455
Taf9b_+_106219610.23-P1P2,455
Nrg3_+_39472729.23-P1P2,455
Edc3_-_57708634.23-P1P2,455
Hist2h3b_-_96268696.23-ENSMUST00000098843.2,455
Pigh_-_79089596.23-P1P2,455
Ado_+_67548939.23-P1P2,455
0610010F05Rik_-_23633581.23-P1P2,455
Ston1_+_88597759.23-P1,455
Pcgf1_-_83078362.23-P1P2,455
Zfp235_+_24134426.23-P1P2,455
Mterfd1_+_66933055.23-P1P2,455
Doc2g_-_4003340.23-P1P2,455
Neu3_+_99828146.23-P1P2,455
Epha8_+_136956533.23-P1P2,455
Trim62_+_128883627.23-P1P2,455
Klf10_-_38300658.23-P1P2,454
Tac1_+_7555063.23-P1P2,454
Fam46a_+_85327028.23-P1P2,454
Dcx_-_143932652.23-P1P2,454
Camk2n1_+_138454429.23-P1P2,454
Lnx1_+_74702840.23-P1P2,454
Mff_+_82724956.23-P1P2,454
Haus1_-_77767524.23-P1P2,454
non-targeting_02964,454
Gpbp1_+_111489670.23-P1P2,454
non-targeting_04041,454
Syne2_-_75818478.23-P1P2,454
Hspd1_-_55087785.23-P1P2,454
Cnp_+_100575190.23-P1P2,454
Hspa4l_-_40745868.23-P1P2,454
Ing3_-_21949674.23-P1P2,454
Sema6d_+_124610795.23-P1P2,454
Asgr1_+_70054456.23-P1P2,454
Vash1_+_86678807.23-P1P2,454
4921507P07Rik_-_50596520.23-P1P2,454
Ppfia1_+_144553629.23-P1P2,454
Mfsd9_-_40790635.23-P1P2,454
Qser1_-_104816488.23-P1P2,454
Stt3a_+_36767513.23-P1P2,454
Ktn1_+_47649382.23-P1P2,454
Rbm28_-_29164680.23-P1,454
non-targeting_03078,454
Ptges2_+_32396323.23-P1P2,454
Tmem145_+_25306205.23-P1P2,454
Slc13a5_-_72266607.23-P1P2,454
Rrp9_+_106477354.23-P1P2,454
Ppm1l_+_69316937.23-P1P2,454
Caml_-_55622892.23-P1P2,454
Slc39a12_-_14388428.23-P1P2,454
Pign_+_105663615.23-P1P2,454
Ralyl_+_13946617.23-ENSMUST00000108372.2,454
Fgd3_+_49309206.23-P2,454
Sgpl1_+_61147592.23-P1P2,454
Paqr3_+_97111520.23-P1P2,454
Mkrn2_-_115602207.23-P1P2,454
Appl1_-_26970487.23-P1P2,454
Uso1_-_92138163.23-P1P2,454
non-targeting_02568,454
Abcc5_+_20426143.23-P1P2,454
Mpdu1_+_69662350.23-P1P2,454
Ppp4c_+_126792455.23-P1P2,454
Atp5j_+_84834807.23-P1P2,454
1700030K09Rik_-_72444130.23-P1P2,454
Dnajc3_+_118937972.23-P1P2,454
Cenpt_+_105851996.23-P1P2,454
Ptpn14_+_189728452.23-P1P2,454
Thrb_+_17660987.23-P1P2,454
Pacrg_+_10840032.23-P1P2,454
Dak_-_10605386.23-P2,454
Nfkbib_+_28766444.23-P1P2,454
Tiparp_-_65528499.23-P1P2,454
Ttc9b_+_27653995.23-P1P2,454
Khsrp_-_57031477.23-P1P2,454
Insig1_+_28071625.23-P1P2,454
Atxn1_-_45964725.23-P1P2,454
Tcf19_+_35516800.23-P1P2,454
Timp1_+_20870282.23-P1P2,454
Dcbld2_+_58408569.23-P1P2,454
Aagab_+_63602883.23-P1P2,454
D130043K22Rik_-_24845197.23-P1P2,454
Cdc42ep3_+_79354982.23-P1P2,454
Zfp354a_+_51059278.23-P1P2,454
Enho_-_41639900.23-P1P2,454
non-targeting_01255,454
Ndrg1_-_66969590.23-P1P2,454
Tbcel_+_42461374.23-P2,454
Mthfd1_-_76255422.23-P1P2,454
Uchl4_-_64235216.23-ENSMUST00000039011.3,454
Lekr1_+_65666335.23-P1P2,454
Arl4a_+_40037355.23-P1P2,454
non-targeting_04032,454
Parm1_+_91517736.23-P1P2,454
Ranbp10_-_105827661.23-P1P2,454
Snx13_+_35047223.23-P1P2,454
Taf1b_+_24498689.23-P1P2,454
Ncbp2_+_31948599.23-P1P2,454
Kat5_+_5610040.23-P1P2,454
Deb1_-_121710436.23-P1P2,454
Nop2_-_125131986.23-P1P2,454
Adamts7_-_90163120.23-P1P2,454
Oxsr1_-_119322392.23-P1P2,454
Wdr76_+_121506783.23-P1P2,454
non-targeting_01622,454
Slc4a4_+_88886815.23-P1P2,454
Rilp_-_75510266.23-P1P2,454
Igfbp4_+_99041283.23-P1,454
Col5a1_-_27886508.23-P1P2,454
Ebag9_+_44619483.23-P1P2,454
Wtip_+_34133127.23-P1P2,454
Rad21_+_51991677.23-P1P2,454
Ppp4r1_-_65783079.23-P1P2,454
non-targeting_01726,454
Kdm4a_+_118179988.23-P1P2,454
Gtpbp2_-_46161086.23-P1P2,454
Tmeff1_+_48585243.23-P1P2,454
Tsc2_-_24632583.23-P1P2,454
Grhl1_+_24572304.23-P1P2,454
U2af1_+_31658724.23-P1P2,454
Srgap1_+_122047783.23-P1P2,454
Sh3gl3_+_82174891.23-P1P2,454
Mtus2_+_148265330.23-P1P2,454
Impact_+_12972279.23-P1P2,454
Slc41a3_+_90604973.23-P1P2,454
non-targeting_04257,454
non-targeting_01627,454
Oat_+_132576153.23-P1P2,454
Htr1b_+_81632753.23-P1P2,454
Macrod2_+_140395817.23-P1P2,454
non-targeting_01527,454
Ydjc_+_17147202.23-P1P2,454
Mettl2_-_105126535.23-P1P2,454
Ugt8a_-_125938542.23-P1P2,454
Igsf10_+_59344333.23-P1P2,454
Cpe_+_64692806.23-P1P2,454
Rnf130_-_50025373.23-P1P2,454
Casc4_-_121867181.23-P1P2,454
Gorasp2_+_70661692.23-P1P2,454
Zfp169_+_48513391.23-P1P2,454
Lmbr1l_-_98918066.23-P1P2,454
Ggh_-_20042282.23-P1P2,454
Hnrnpl_-_28811124.23-P1P2,454
Ccdc71_+_108460614.23-P1P2,454
Cd164l2_-_133220929.23-P1P2,454
Ndufs7_-_80249478.23-P1P2,454
Rasa3_-_13677545.23-P1P2,454
Bzrap1_+_87760570.23-P1,454
Ubn2_-_38433955.23-P1P2,454
Mapk15_-_75993829.23-P1,454
Prtn3_-_79879702.23-P1,454
Cpxm1_-_130397511.23-P1P2,454
Pla2g7_+_43568658.23-P1P2,454
Rer1_+_155086290.23-P1P2,454
Med14_+_12761752.23-P1P2,454
Rpsa_+_120127934.23-P1P2,454
Lmbrd1_-_24678950.23-P1P2,454
Arhgap17_+_123369869.23-P1P2,454
Rhoc_-_104789068.23-P1P2,454
Pla2g7_-_43568624.23-P1P2,454
Slc7a8_+_54781894.23-P1P2,454
Ppp1r14b_+_6975543.23-P1P2,454
Usp11_-_20703970.23-P1P2,454
Mast1_-_84937289.23-P1P2,454
Tppp3_+_105471368.23-P1P2,454
non-targeting_04110,454
Fbxl21_+_56522527.23-P1P2,454
Zrsr1_+_22972091.23-P1P2,454
Morf4l2_+_136741268.23-P1,454
Gm5741_+_85067758.23-P1P2,454
Pank4_-_154964354.23-P1P2,454
non-targeting_04116,454
Zfp639_+_32510687.23-P1P2,454
Txnrd1_-_82859456.23-P1P2,454
Zbtb1_-_76370581.23-P1P2,454
Dgcr14_+_17911283.23-P1P2,454
Lhfpl2_+_94174101.23-P2,454
Ndufa13_+_69902830.23-P1P2,454
Phf23_-_69995865.23-P1P2,454
Slc39a7_-_34031619.23-P1P2,454
Bcat1_+_145048536.23-P1,454
Fkbp1a_+_151542653.23-P1P2,454
Olig2_+_91225623.23-P1P2,454
B230118H07Rik_+_101649316.23-P1,454
Fut8_-_77238838.23-P1P2,454
Cnn2_-_79988702.23-P1P2,453
Zfp558_+_18473596.23-P1P2,453
Sacm1l_-_123529875.23-P1P2,453
Bag1_-_40948237.23-P1P2,453
Hk1_+_62340120.23-P1P2,453
Mamdc4_+_25571295.23-P1,453
Slc5a7_-_54298677.23-P1P2,453
Epc1_-_6490775.23-P1,453
Rhot2_+_25844509.23-P1P2,453
Neurod2_-_98329549.23-P1P2,453
Bend4_-_67428040.23-P1P2,453
Twistnb_-_33429672.23-P1P2,453
Ppp1r14b_-_6975023.23-P1P2,453
N4bp1_+_86885286.23-P1P2,453
Abhd11_+_135009869.23-P1P2,453
Lonrf3_+_36328474.23-P1P2,453
Zfp90_-_106415442.23-P1P2,453
Rfx2_-_56830744.23-P1P2,453
Paip1_-_119428937.23-P1P2,453
non-targeting_02584,453
Crem_-_3337768.23-ENSMUST00000150235.1,453
Ppp1r16a_-_76690556.23-P2,453
Tmem189_-_167689809.23-P2,453
Wdsub1_+_59882521.23-P1P2,453
Mrpl54_-_81266879.23-P1P2,453
Slc7a14_-_31310264.23-P1P2,453
Tceal1_+_136708046.23-P1P2,453
Trim35_-_66297093.23-P1P2,453
BC031181_-_75005900.23-P1P2,453
Fbxw9_+_85060137.23-P1P2,453
Mbtd1_+_93886238.23-P1P2,453
Serpinf1_+_75422522.23-P1P2,453
Pygl_+_70227558.23-P1P2,453
Zfp524_-_5015544.23-P1P2,453
Ap1g1_-_109863155.23-ENSMUST00000179104.1,453
Arfgap2_+_91265270.23-P1P2,453
Tmem189_-_167689798.23-P2,453
Zcchc7_+_44756641.23-P1P2,453
Ogdhl_+_32322066.23-P1P2,453
non-targeting_01719,453
Cast_+_74807868.23-P1P2,453
3110082I17Rik_+_139460436.23-P1P2,453
Adamts6_+_104288220.23-P1P2,453
Slc36a1_-_55204413.23-P1P2,453
Mcm9_-_53629951.23-P1P2,453
Man2b2_+_36830609.23-P1P2,453
Clcc1_+_108653943.23-P1P2,453
Fbxl19_-_127748202.23-P2,453
non-targeting_03430,453
Ccdc127_-_74350394.23-P1P2,453
non-targeting_00709,453
Mrps18a_-_46111055.23-P1,453
Wipi2_-_142629634.23-P1P2,453
Abcd3_-_121815119.23-P1P2,453
Dos_+_80139345.23-P1P2,453
Dlat_-_50659426.23-P1P2,453
Mafb_+_160366992.23-P1P2,453
Plekha4_-_45529592.23-P1,453
Ado_+_67548951.23-P1P2,453
Smad7_-_75367389.23-P1P2,453
Nek6_+_38511769.23-P1P2,453
non-targeting_01109,453
Ccna2_+_36571943.23-P1P2,453
Letmd1_+_100469105.23-P1P2,453
Lrfn4_-_4615446.23-P1P2,453
Nkain2_+_32890117.23-P1P2,453
Sumf1_-_108185546.23-P1P2,453
Eef1b2_+_63177209.23-P1P2,453
"Tiam1_-_89974638.23-ENSMUST00000114124.1,ENSMUST00000163370.1",453
Zcchc12_-_36196024.23-P1P2,453
Fam107b_+_3713540.23-P1P2,453
Rab22a_-_173659833.23-P1P2,453
Hdac2_+_36974576.23-P1P2,453
Hadha_-_30154886.23-P1P2,453
Ssr4_-_73787201.23-P1P2,453
Rassf3_+_121476248.23-P1P2,453
Tcf7l2_+_55741844.23-P1P2,453
Hivep2_+_13966153.23-P1P2,453
Cys1_-_24681848.23-P1P2,453
Gucy1a3_-_82145775.23-P1P2,453
"Bex1_-_136215124.23-ENSMUST00000058125.8,ENSMUST00000113120.1,ENSMUST00000113118.1",453
Zfp26_-_20459990.23-P1P2,453
Spink10_+_62548983.23-P1P2,453
Rnmt_+_68300549.23-P1P2,453
Znf512b_+_181592408.23-P1P2,453
Grin2d_-_45870888.23-P2,453
Ttc27_-_74717965.23-P1P2,453
AU021092_-_5222215.23-P1P2,453
Tfdp2_-_96196328.23-P1,453
Nop16_+_54589810.23-P1P2,453
Usp7_+_8721627.23-P2,453
Pdpn_+_143299477.23-P1P2,453
Sertad1_+_27487017.23-P1P2,453
Fam171a1_-_3118486.23-P1P2,453
Adora1_-_134234825.23-P1P2,453
Sh3rf1_+_61224228.23-P1P2,453
Crebzf_+_90442895.23-P1P2,453
Gpsm1_-_26315795.23-P1P2,453
Flna_+_74246396.23-P1P2,453
Ppid_+_79591447.23-P1P2,453
Pafah1b3_-_25297925.23-P1P2,453
Smc4_+_69005051.23-P1,453
Rps6kb1_-_86544752.23-P1P2,453
Ston1_+_88626593.23-P2,453
Tex15_-_33570669.23-ENSMUST00000009772.7,453
Rtkn_+_83137265.23-P2,453
Sec23ip_-_128745032.23-P1P2,453
Fbxl19_+_127748187.23-P2,453
Ptprd_+_76449700.23-P1P2,453
Bbc3_-_16309646.23-P1P2,453
Chst12_-_140505701.23-P1P2,453
Phf23_-_69995925.23-P1P2,453
Klhl23_+_69822468.23-P1P2,453
Zfp334_-_165388233.23-P1P2,453
Mki67ip_-_118322046.23-P1P2,453
Ywhah_-_33018914.23-P1P2,453
Ehd2_-_15967270.23-P1P2,453
Sfrs18_-_21848110.23-P1P2,453
Adcy5_+_35154976.23-P1P2,453
Arfip2_+_105640305.23-P1P2,453
Vcl_+_20929434.23-P1P2,453
Siah1b_-_164076441.23-P1P2,453
Nkain1_+_130574149.23-P1P2,453
Aox4_+_58210445.23-P1P2,453
Gyk_-_85776553.23-P1P2,453
Idh3a_-_54586510.23-P1,453
non-targeting_02582,453
Trafd1_-_121385319.23-P1P2,453
Fam120a_+_48968031.23-P1P2,453
Rpl8_+_76904160.23-P1P2,453
Tmem126b_+_90475968.23-P1P2,453
Osgin2_-_16013768.23-P1P2,453
Enc1_-_97241143.23-P1P2,453
Foxo6_+_120287518.23-P1P2,453
Dctn2_+_127266433.23-P1P2,453
non-targeting_00131,453
non-targeting_04131,453
Ttc9c_+_8819239.23-P1P2,453
Atg3_-_45158825.23-P1P2,453
Pcsk2_-_143546150.23-P1P2,453
Dopey2_+_93712006.23-P1P2,453
Rdx_+_52048332.23-P1P2,453
Sphkap_-_83407827.23-P1P2,453
Heatr3_+_88138063.23-P1P2,453
Mllt10_+_18064670.23-P1P2,453
Meis3_-_16175415.23-P1P2,453
Csmd3_+_48791937.23-P1P2,453
Gramd1b_+_40455736.23-P1P2,453
Zfp37_+_62208423.23-P1P2,453
Caln1_-_130449046.23-ENSMUST00000111288.2,453
Pramef8_-_143412975.23-P1P2,453
Adat2_-_13553257.23-P1P2,453
Hcfc2_+_82699160.23-P1P2,453
Hyou1_-_44379602.23-P1P2,452
Tmem143_-_45897107.23-P1P2,452
Dnajc5_+_181520591.23-P1P2,452
Hspd1_-_55087788.23-P1P2,452
Vps37d_+_135078213.23-P1P2,452
Erlin2_+_27023917.23-P1P2,452
non-targeting_01613,452
non-targeting_02834,452
Trpt1_+_6996187.23-P1P2,452
Pnrc1_+_33248130.23-P1P2,452
Dnajc4_+_6992592.23-P1P2,452
Chpf_+_75479274.23-P1P2,452
Sco1_+_67052713.23-P1P2,452
Rragc_+_123917792.23-P1P2,452
Pcdh10_-_45378758.23-P1P2,452
non-targeting_03683,452
Rock2_-_16894897.23-P1P2,452
Cops3_+_59839720.23-P1P2,452
Dusp7_-_106368662.23-P1P2,452
Tfb1m_-_3557486.23-P1P2,452
Mgat4c_+_102374495.23-P1,452
Psmb7_-_38643874.23-P1P2,452
Fgd3_+_49309179.23-P2,452
Cables1_+_11839400.23-P1P2,452
Atp1a3_-_25005886.23-P1P2,452
Pi4k2b_-_52741620.23-P1P2,452
Plcd1_+_119093473.23-P1P2,452
Slc6a1_-_114282885.23-P1P2,452
Prx_-_27507885.23-P2,452
Mat2b_-_40694891.23-P2,452
Ankrd34a_-_96596667.23-P1P2,452
Gldc_+_30175341.23-P1P2,452
1110037F02Rik_-_11486045.23-P1P2,452
Actr6_-_89732233.23-P1P2,452
Mcf2l_-_12915927.23-P1P2,452
Sharpin_-_76350876.23-P1P2,452
Plscr3_+_69846668.23-P1P2,452
Bsg_-_79704526.23-P1P2,452
Nckap5l_-_99457691.23-P1P2,452
Brd3_-_27475634.23-P1P2,452
non-targeting_02973,452
Ppargc1a_+_51553859.23-P1P2,452
Pcbp4_-_106453949.23-P1P2,452
Trmt2b_-_134276910.23-P1P2,452
Akr7a5_+_139310783.23-P1P2,452
Fbxw17_+_50418076.23-P1P2,452
Ss18l1_-_180042779.23-P1P2,452
Fbxl3_-_103099521.23-P1P2,452
Rspo2_-_43170813.23-P1P2,452
Wdr54_+_83156335.23-P1P2,452
Ptprn2_+_116485797.23-P1P2,452
Zbtb40_-_137048578.23-P1P2,452
Pmvk_-_89459252.23-P1P2,452
Arhgap31_+_38712823.23-P1P2,452
Sh3bp5_+_31436066.23-P1P2,452
Paqr6_-_88364637.23-P1P2,452
Tbce_+_14039547.23-P1P2,452
Nudt1_-_140332125.23-P1P2,452
Hrh3_+_180104236.23-P1P2,452
Eef1b2_+_63177194.23-P1P2,452
Tpp1_+_105751986.23-P1P2,452
Hist1h2bc_+_23684197.23-ENSMUST00000018246.4,452
Mrpl9_+_94443329.23-P1P2,452
Abhd4_-_54254170.23-P2,452
Chsy1_-_66109548.23-P1P2,452
Upf2_-_5951512.23-P1P2,452
Tmem160_-_16452969.23-P1P2,452
Pigg_+_108312876.23-P1P2,452
Secisbp2l_+_125782700.23-P1P2,452
Leng1_+_3665457.23-P1P2,452
Naglu_-_101070326.23-P1P2,452
non-targeting_01372,452
Dmpk_-_19083923.23-P1P2,452
Tmem55b_+_50930832.23-P1P2,452
Zfp719_+_43579941.23-P1P2,452
U2af1l4_-_30563358.23-P1P2,452
Khdrbs2_-_32172848.23-P1P2,452
non-targeting_01535,452
Nr4a3_+_48045360.23-P1P2,452
Rps14_+_60774645.23-P1P2,452
B3gnt4_+_123510555.23-ENSMUST00000031384.5,452
Pdzrn4_-_92396992.23-ENSMUST00000169942.2,452
Lypd6b_+_49787735.23-P1P2,452
Sema3f_+_107709917.23-P1P2,452
Kif3b_+_153291478.23-P1P2,452
BC052040_-_115581717.23-P1P2,452
Skp2_+_9140371.23-P1P2,452
non-targeting_03658,452
Bach2_+_32238971.23-P1P2,452
Plcxd2_+_46010030.23-P1P2,452
Tspan3_+_56160991.23-P1P2,452
Gna13_+_109363007.23-P1P2,452
Fut7_-_25424904.23-P1,452
Igfbp5_-_72874796.23-P1P2,452
Slitrk2_+_66649401.23-P2,452
Mapk11_+_89149371.23-P1P2,452
Cmbl_+_31568927.23-P1P2,452
Lrrc49_+_60687886.23-P1P2,452
Bcat2_-_45570599.23-P1P2,452
Ddt_-_75773109.23-P1P2,452
Rit2_+_31316797.23-P1P2,452
Pdha1_-_160138333.23-P1P2,452
Lrrtm4_+_80019182.23-P1P2,452
Hsf2_-_57486612.23-P1P2,452
Apcdd1_+_62922339.23-P1P2,452
Xiap_+_42068774.23-P1P2,452
Pitpnm1_+_4100092.23-P1P2,452
Preb_+_30960027.23-P1P2,452
non-targeting_03133,452
Bhlhe22_-_18054513.23-P1P2,452
Nod1_+_54972382.23-P1P2,452
Nfkbib_+_28766433.23-P1P2,452
Polm_-_5837776.23-P1P2,452
Hlf_+_90390615.23-P1,452
Fzd8_+_9213023.23-ENSMUST00000041080.5,452
non-targeting_00801,452
Snrnp27_+_86684492.23-P1P2,452
Cadm1_-_47530414.23-P1P2,452
Gng2_-_19977151.23-P1P2,452
Pigp_-_94370457.23-P1P2,452
Ipo11_+_106936899.23-P1P2,452
Frs3_-_47695241.23-P1P2,452
Gfpt2_-_49794243.23-P1P2,452
Ppp3ca_-_136670230.23-P1P2,452
Opa1_-_29579412.23-P1P2,452
Prickle1_+_93595475.23-P1,452
Erc2_+_27622507.23-P1P2,452
Gpr135_-_72070993.23-P1P2,452
Mmp24_-_155775381.23-P1P2,452
non-targeting_03664,452
Wnk1_-_120038599.23-P1P2,452
Adora2a_-_75317480.23-P1P2,452
non-targeting_03621,452
Cckbr_-_105426009.23-P1P2,452
Fcho2_-_98814917.23-P1P2,452
Vwc2l_-_70725778.23-P1P2,452
Arhgap21_+_20968688.23-P1P2,452
Adnp_+_168207077.23-P2,452
Tsc22d1_-_76504517.23-P1P2,452
non-targeting_04160,452
Retsat_-_72598771.23-P1P2,452
Ankrd28_+_31830679.23-P1P2,452
Lfng_-_140607384.23-P1P2,452
Wdr44_+_23693171.23-P1P2,452
Mpped2_+_106693523.23-P1P2,452
C030006K11Rik_+_76723797.23-P1P2,452
Mtap_+_89137658.23-P1P2,452
Arl8a_+_135146864.23-P1P2,452
Echs1_-_140116386.23-P1P2,452
Pacsin1_+_27655921.23-P1,452
Necab2_-_119447157.23-P1P2,452
Ppp2r5e_+_75596137.23-P1P2,452
Stambp_+_83572400.23-P1P2,452
Bmf_-_118549608.23-P1P2,452
C1ql2_+_120340663.23-P1P2,452
Pdzd4_+_73824743.23-P1P2,452
Dync2h1_+_7177001.23-P2,452
Lmtk3_-_45783963.23-P2,452
Rbks_+_31697597.23-P1P2,452
Ppap2c_-_79533574.23-P1P2,452
Zfp385b_+_77719714.23-ENSMUST00000090766.5,452
non-targeting_03862,452
P4hb_-_120572824.23-P1P2,452
Usp22_-_61174946.23-P1P2,452
Phf5a_+_81871905.23-P1P2,452
Pkn1_-_83693979.23-P2,452
Rbak_-_143180759.23-P1P2,451
Otud7a_-_63445039.23-P1P2,451
Alkbh8_-_3335554.23-P1P2,451
Lyst_-_13590461.23-P1P2,451
Myt1_+_181767094.23-P1P2,451
Cds1_-_101765447.23-P1P2,451
Ikbkb_-_22706480.23-P1P2,451
Rgag1_+_143099882.23-ENSMUST00000165829.1,451
non-targeting_00409,451
Dcakd_-_103028197.23-P2,451
Egr3_-_70077392.23-P1P2,451
non-targeting_03555,451
Eml1_-_108423157.23-P1P2,451
Cchcr1_-_35517216.23-P1P2,451
Trim8_+_46501791.23-P1P2,451
Vasn_+_4640058.23-P1P2,451
